date,product_type,units_demanded,total_revenue,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,rolling_mean_7,rolling_std_7,day_of_week,month,is_weekend
2023-04-08,Lighting,61,11709.2,128,50,80,56,99.57142857142856,33.792785930614826,5,4,1
2023-04-08,Literature,77,7374.55,91,99,151,65,102.42857142857144,31.758763320051177,5,4,1
2023-04-08,Mitsubishi 1.5 Ton 3 Star Split AC,110,28138.68,53,110,116,133,93.42857142857144,35.925186813975245,5,4,1
2023-04-08,Non-Fiction,290,65608.24,300,327,249,269,125.71428571428572,84.40125252963624,5,4,1
2023-04-08,Shirt,97,19549.12,55,42,60,104,112.71428571428572,87.69970407725492,5,4,1
2023-04-08,Shoes,208,47626.04,127,205,184,235,123.14285714285714,83.80817098475255,5,4,1
2023-04-08,Shorts,54,13572.82,107,87,122,66,123.0,83.8391316748927,5,4,1
2023-04-08,Smartphone,229,61697.81,284,280,264,222,145.28571428571428,103.7572716900914,5,4,1
2023-04-08,Snacks,103,35647.0,73,118,77,82,142.71428571428572,105.53469300932012,5,4,1
2023-04-08,Soft Drink,228,59182.99,163,169,131,168,158.42857142857142,97.86020155108548,5,4,1
2023-04-08,T-shirt,167,42222.53,141,179,158,204,135.71428571428572,75.39830742068928,5,4,1
2023-04-08,Tablet,135,37036.83,219,186,115,208,159.14285714285714,71.51789652813864,5,4,1
2023-04-08,Television,169,35484.22,131,180,112,145,159.71428571428572,71.23368652005956,5,4,1
2023-04-08,Thriller,52,13708.6,132,110,81,120,163.28571428571428,68.73309315924985,5,4,1
2023-04-08,Tools,121,34416.14,99,63,131,122,136.85714285714286,46.57763616239231,5,4,1
2023-04-08,Water,262,70443.93000000001,453,335,411,386,191.14285714285717,121.28262938474016,5,4,1
2023-04-09,Bathroom,78,17367.87,77,72,110,115,178.85714285714286,128.735424510154,6,4,1
2023-04-09,Bedding,86,17630.4,89,99,73,52,171.42857142857142,132.72258931427515,6,4,1
2023-04-09,BlueStar AC,29,4921.93,8,23,20,44,141.28571428571428,143.6299809530428,6,4,1
2023-04-09,Children's,69,24557.83,85,68,32,99,134.71428571428572,145.2224894035749,6,4,1
2023-04-09,Chocolate,66,18362.04,95,79,54,114,129.42857142857142,146.00896906566751,6,4,1
2023-04-09,Coffee,75,25900.39,96,114,111,86,129.0,146.11753260075716,6,4,1
2023-04-09,Decorations,189,51697.97,114,140,133,178,80.57142857142857,33.99439729748146,6,4,1
2023-04-09,Dress,119,27244.17,95,45,58,51,83.14285714285714,34.35805859585433,6,4,1
2023-04-09,Fiction,293,72497.71,329,236,261,280,117.42857142857144,99.38621155683036,6,4,1
2023-04-09,Fridge,69,19472.17,97,65,146,87,130.14285714285714,88.10680747711567,6,4,1
2023-04-09,Furniture,153,40941.12,156,208,185,168,140.28571428571428,86.10790572631201,6,4,1
2023-04-09,Headphones,115,21886.14,111,118,133,97,142.57142857142858,84.90947560560633,6,4,1
2023-04-09,Jacket,146,38146.77,116,83,52,108,145.42857142857142,83.40435069158998,6,4,1
2023-04-09,Jeans,92,24481.41,90,70,67,49,142.0,85.3814968245463,6,4,1
2023-04-09,Juice,109,26923.86,126,160,137,211,146.42857142857142,83.31637922773085,6,4,1
2023-04-09,Kitchen,94,25072.58,117,82,112,95,116.14285714285714,21.458708965736548,6,4,1
2023-04-09,Laptop,106,26798.99,107,77,98,122,117.57142857142856,20.271960461493936,6,4,1
2023-04-09,Lighting,73,19612.65,61,136,137,93,104.0,21.984843263787823,6,4,1
2023-04-09,Literature,110,30067.36,77,126,64,93,99.14285714285714,23.856715137311703,6,4,1
2023-04-09,Mitsubishi 1.5 Ton 3 Star Split AC,111,27418.96,110,62,105,134,98.28571428571428,23.25019201149548,6,4,1
2023-04-09,Non-Fiction,254,60464.06,290,231,264,306,126.85714285714286,75.51474154412625,6,4,1
2023-04-09,Shirt,116,35329.46,97,106,106,89,122.71428571428572,76.36036119548386,6,4,1
2023-04-09,Shoes,157,33290.35,208,130,224,166,135.71428571428572,82.70774708920219,6,4,1
2023-04-09,Shorts,128,31304.25,54,108,89,89,128.14285714285714,88.02921592938823,6,4,1
2023-04-09,Smartphone,266,67319.22,229,200,348,283,152.14285714285714,89.56083327628697,6,4,1
2023-04-09,Snacks,32,8419.34,103,96,139,63,155.85714285714286,86.40877380495691,6,4,1
2023-04-09,Soft Drink,149,37996.14,228,109,237,178,172.71428571428572,87.4751665440243,6,4,1
2023-04-09,T-shirt,195,49762.59,167,229,189,210,155.14285714285714,70.7423224843248,6,4,1
2023-04-09,Tablet,253,68687.84,135,157,169,179,160.57142857142858,66.89010176614875,6,4,1
2023-04-09,Television,216,55817.3,169,155,206,183,155.0,63.83572667401865,6,4,1
2023-04-09,Thriller,120,29659.13,52,124,106,67,154.71428571428572,64.36540034758409,6,4,1
2023-04-09,Tools,106,21100.26,121,73,110,27,139.28571428571428,55.9902202344728,6,4,1
2023-04-09,Water,370,90147.91,262,406,407,283,162.0,69.45022198188681,6,4,1
2023-04-10,Bathroom,92,14786.93,78,68,82,91,140.57142857142858,68.83036428509625,0,4,0
2023-04-10,Bedding,86,19325.45,86,91,67,118,129.0,70.43673284113433,0,4,0
2023-04-10,BlueStar AC,66,14522.55,29,27,16,33,113.85714285714286,79.71496842172226,0,4,0
2023-04-10,Children's,89,23123.23,69,136,120,104,99.57142857142856,77.1035173059722,0,4,0
2023-04-10,Chocolate,129,34787.66,66,72,67,144,101.57142857142856,75.83503399453552,0,4,0
2023-04-10,Coffee,82,17334.63,75,128,94,48,95.0,75.86391324821905,0,4,0
2023-04-10,Decorations,209,51160.66,189,149,144,124,84.57142857142857,49.52728925503944,0,4,0
2023-04-10,Dress,122,31532.33,119,102,112,50,90.42857142857144,51.022404042593706,0,4,0
2023-04-10,Fiction,248,58699.55,293,262,231,224,120.0,91.75510884958936,0,4,0
2023-04-10,Fridge,63,17708.91,69,134,117,73,125.71428571428572,86.22202790028828,0,4,0
2023-04-10,Furniture,175,37765.47,153,151,239,203,137.71428571428572,82.79032609694264,0,4,0
2023-04-10,Headphones,97,27783.42,115,105,99,93,144.71428571428572,77.62670134628144,0,4,0
2023-04-10,Jacket,91,20110.83,146,57,65,103,154.85714285714286,71.38727377581297,0,4,0
2023-04-10,Jeans,75,17585.52,92,90,122,123,141.0,73.05021104236003,0,4,0
2023-04-10,Juice,186,45903.77,109,153,120,202,139.57142857142858,73.64748726842204,0,4,0
2023-04-10,Kitchen,98,23591.71,94,76,94,84,111.14285714285714,30.06342501794344,0,4,0
2023-04-10,Laptop,115,27683.67,106,140,79,92,116.42857142857144,24.075278765136563,0,4,0
2023-04-10,Lighting,77,21892.63,73,136,103,102,105.0,22.774254470051176,0,4,0
2023-04-10,Literature,136,30935.93,110,94,82,103,104.28571428571428,22.48491557848077,0,4,0
2023-04-10,Mitsubishi 1.5 Ton 3 Star Split AC,112,29381.94,111,82,92,83,99.28571428571428,13.924969009112257,0,4,0
2023-04-10,Non-Fiction,246,62574.18,254,192,280,339,122.42857142857144,59.57867947193056,0,4,0
2023-04-10,Shirt,82,22940.62,116,126,101,109,123.42857142857144,59.374116534780605,0,4,0
2023-04-10,Shoes,202,45644.0,157,163,188,197,132.42857142857142,58.94307180904059,0,4,0
2023-04-10,Shorts,58,18685.9,128,116,100,84,135.57142857142858,57.87589349305159,0,4,0
2023-04-10,Smartphone,333,87763.66,266,211,271,319,163.14285714285714,68.15773023271987,0,4,0
2023-04-10,Snacks,95,20820.77,32,56,78,92,152.0,83.04416495656604,0,4,0
2023-04-10,Soft Drink,130,30477.49,149,202,155,142,157.42857142857142,81.13744951799838,0,4,0
2023-04-10,T-shirt,208,60272.5,195,185,142,142,149.0,71.98147909937214,0,4,0
2023-04-10,Tablet,201,46633.15,253,171,189,249,168.57142857142858,79.72213649682926,0,4,0
2023-04-10,Television,191,49145.48,216,195,185,231,177.0,81.39615060513223,0,4,0
2023-04-10,Thriller,138,44116.86,120,55,124,86,175.85714285714286,82.25048849181925,0,4,0
2023-04-10,Tools,70,19575.7,106,94,81,75,153.0,74.93107944415777,0,4,0
2023-04-10,Water,414,102867.39,370,352,429,387,201.28571428571428,91.11844724627107,0,4,0
2023-04-11,Bathroom,118,32281.86,92,119,116,101,193.14285714285717,98.79343529376284,1,4,0
2023-04-11,Bedding,69,17753.43,86,116,102,97,177.57142857142858,106.72371986092136,1,4,0
2023-04-11,BlueStar AC,23,6288.389999999999,66,21,32,58,150.85714285714286,108.09167185222708,1,4,0
2023-04-11,Children's,117,25004.62,89,54,129,123,132.71428571428572,105.97281771868715,1,4,0
2023-04-11,Chocolate,85,20207.29,129,95,82,96,134.0,105.84737439665976,1,4,0
2023-04-11,Coffee,93,28377.96,82,69,96,88,130.57142857142858,107.28444612781657,1,4,0
2023-04-11,Decorations,145,36963.87,209,194,225,232,107.57142857142856,48.6170653949724,1,4,0
2023-04-11,Dress,70,20219.66,122,72,81,80,111.85714285714286,48.337109868879935,1,4,0
2023-04-11,Fiction,284,82490.22,248,255,314,241,135.0,68.47870715290507,1,4,0
2023-04-11,Fridge,119,23510.69,63,145,101,74,134.57142857142858,68.98999237294527,1,4,0
2023-04-11,Furniture,180,46973.3,175,221,126,158,146.85714285714286,67.15511539569813,1,4,0
2023-04-11,Headphones,64,9783.63,97,104,91,175,142.28571428571428,69.61732132574072,1,4,0
2023-04-11,Jacket,61,8452.48,91,85,76,68,143.57142857142858,68.39068441159016,1,4,0
2023-04-11,Jeans,126,25740.55,75,78,87,92,124.42857142857144,65.7263446492529,1,4,0
2023-04-11,Juice,183,39939.96,186,156,213,134,133.57142857142858,69.6655274456866,1,4,0
2023-04-11,Kitchen,83,24799.41,98,95,67,51,112.14285714285714,48.436998845333534,1,4,0
2023-04-11,Laptop,65,16724.69,115,71,59,90,119.57142857142856,43.36610482414852,1,4,0
2023-04-11,Lighting,83,26048.99,77,52,100,125,105.57142857142856,37.97304808614079,1,4,0
2023-04-11,Literature,137,38584.91,136,107,93,82,111.14285714285714,39.34221045911767,1,4,0
2023-04-11,Mitsubishi 1.5 Ton 3 Star Split AC,65,14882.92,112,157,168,95,114.14285714285714,38.33809494236131,1,4,0
2023-04-11,Non-Fiction,308,70818.14,246,283,197,295,138.57142857142858,58.44614941082419,1,4,0
2023-04-11,Shirt,138,37212.24,82,90,101,99,123.71428571428572,57.59257557971127,1,4,0
2023-04-11,Shoes,148,33204.17,202,191,199,179,138.57142857142858,63.01284827413415,1,4,0
2023-04-11,Shorts,73,26698.51,58,112,85,113,130.42857142857142,69.87574005060014,1,4,0
2023-04-11,Smartphone,292,77744.66,333,312,287,237,167.0,98.41578464182813,1,4,0
2023-04-11,Snacks,80,17520.690000000002,95,85,95,95,161.14285714285714,101.73237533094472,1,4,0
2023-04-11,Soft Drink,115,24450.47,130,203,164,154,163.71428571428572,100.50325746912276,1,4,0
2023-04-11,T-shirt,174,43147.99,208,198,249,163,158.28571428571428,96.25437528707349,1,4,0
2023-04-11,Tablet,158,45729.7,201,157,188,234,175.28571428571428,90.89502055616023,1,4,0
2023-04-11,Television,154,46425.25,191,157,108,209,173.71428571428572,90.45019676727144,1,4,0
2023-04-11,Thriller,67,14777.17,138,68,73,110,185.14285714285717,77.52296126832076,1,4,0
2023-04-11,Tools,111,28710.85,70,54,84,123,147.57142857142858,54.11979657160949,1,4,0
2023-04-11,Water,351,88336.98,414,348,371,471,193.14285714285717,108.97771725055952,1,4,0
2023-04-12,Bathroom,65,17965.260000000002,118,96,82,88,191.42857142857144,110.22379831182444,2,4,0
2023-04-12,Bedding,71,13471.55,69,52,56,78,171.57142857142858,118.91853954543453,2,4,0
2023-04-12,BlueStar AC,13,3735.58,23,69,48,29,146.14285714285714,130.08385573855637,2,4,0
2023-04-12,Children's,116,31160.51,117,104,119,80,135.57142857142858,128.8317470486955,2,4,0
2023-04-12,Chocolate,80,19130.82,85,90,104,37,128.0,130.21520648526428,2,4,0
2023-04-12,Coffee,94,23422.64,93,113,129,61,131.28571428571428,128.79015786116878,2,4,0
2023-04-12,Decorations,152,42345.29,145,201,165,157,92.85714285714286,39.67546921137602,2,4,0
2023-04-12,Dress,92,25581.22,70,84,110,88,86.0,38.74274125562085,2,4,0
2023-04-12,Fiction,232,49860.25,284,246,284,207,116.71428571428572,82.98336035156744,2,4,0
2023-04-12,Fridge,82,25781.52,119,110,95,102,130.42857142857142,72.13842513496111,2,4,0
2023-04-12,Furniture,149,38952.65,180,144,191,179,139.42857142857142,74.08746439818542,2,4,0
2023-04-12,Headphones,140,42412.86,64,77,119,90,136.42857142857142,77.02566053564482,2,4,0
2023-04-12,Jacket,140,32129.8,61,53,116,70,131.85714285714286,80.88557467482195,2,4,0
2023-04-12,Jeans,90,26511.27,126,118,40,74,129.14285714285714,80.6895874559384,2,4,0
2023-04-12,Juice,154,39872.56,183,213,154,241,145.28571428571428,78.14882017815822,2,4,0
2023-04-12,Kitchen,57,14652.64,83,97,60,104,116.57142857142856,50.84242697740127,2,4,0
2023-04-12,Laptop,87,20625.77,65,84,97,62,108.85714285714286,54.385747432664,2,4,0
2023-04-12,Lighting,100,15278.94,83,79,135,71,95.0,44.73998956936239,2,4,0
2023-04-12,Literature,85,27441.19,137,88,118,87,105.42857142857144,44.81761983438034,2,4,0
2023-04-12,Mitsubishi 1.5 Ton 3 Star Split AC,35,13189.66,65,101,104,86,106.0,44.17767158493825,2,4,0
2023-04-12,Non-Fiction,262,61579.61,308,296,285,270,132.0,88.86506625215561,2,4,0
2023-04-12,Shirt,71,15708.96,138,63,121,84,125.57142857142856,86.14688453035151,2,4,0
2023-04-12,Shoes,189,59094.82,148,188,188,169,134.85714285714286,84.27618993806138,2,4,0
2023-04-12,Shorts,60,19951.35,73,111,74,53,136.0,83.21858766725941,2,4,0
2023-04-12,Smartphone,300,86676.73,292,275,289,262,165.85714285714286,97.33007170008086,2,4,0
2023-04-12,Snacks,109,30584.43,80,66,79,139,157.71428571428572,102.39907923693184,2,4,0
2023-04-12,Soft Drink,135,28573.85,115,136,150,189,164.85714285714286,96.42342137922826,2,4,0
2023-04-12,T-shirt,134,37127.81,174,130,172,223,145.71428571428572,73.95204366280066,2,4,0
2023-04-12,Tablet,197,49320.44,158,159,172,218,148.57142857142858,73.99066865233118,2,4,0
2023-04-12,Television,220,55539.44,154,203,247,200,149.42857142857142,74.01769415227054,2,4,0
2023-04-12,Thriller,77,19233.58,67,60,73,94,148.57142857142858,75.07742035804816,2,4,0
2023-04-12,Tools,102,28081.59,111,60,86,104,122.71428571428572,40.782816175910376,2,4,0
2023-04-12,Water,420,99100.62,351,287,384,395,161.42857142857142,91.0839487192213,2,4,0
2023-04-13,Bathroom,71,16225.62,65,141,92,83,154.28571428571428,97.09396528743748,3,4,0
2023-04-13,Bedding,81,14160.98,71,83,92,88,139.57142857142858,101.32103622127238,3,4,0
2023-04-13,BlueStar AC,19,5429.62,13,57,43,33,118.85714285714286,111.26009852507558,3,4,0
2023-04-13,Children's,111,33422.29,116,76,88,80,113.42857142857144,110.18145207317056,3,4,0
2023-04-13,Chocolate,88,20650.06,80,56,101,70,115.28571428571428,109.37506462583124,3,4,0
2023-04-13,Coffee,124,32184.1,94,74,76,125,112.85714285714286,109.6744099162434,3,4,0
2023-04-13,Decorations,251,52131.08,152,206,178,180,84.42857142857143,43.4620798047259,3,4,0
2023-04-13,Dress,158,41401.68,92,88,116,118,88.28571428571429,42.64080317299476,3,4,0
2023-04-13,Fiction,335,86443.15,232,280,228,221,111.28571428571428,67.77589120455315,3,4,0
2023-04-13,Fridge,54,11727.99,82,83,131,99,121.14285714285714,54.89210195595408,3,4,0
2023-04-13,Furniture,171,39197.13,149,255,149,182,125.85714285714286,55.78658312840875,3,4,0
2023-04-13,Headphones,63,17329.39,140,85,87,74,134.42857142857142,52.05079936260078,3,4,0
2023-04-13,Jacket,104,29726.17,140,120,59,86,141.0,48.90466917040414,3,4,0
2023-04-13,Jeans,90,32345.02,90,88,103,84,132.14285714285714,52.091037525434224,3,4,0
2023-04-13,Juice,167,41125.46,154,135,209,155,141.0,49.3254498205542,3,4,0
2023-04-13,Kitchen,68,19324.19,57,63,76,81,116.0,38.72552990814542,3,4,0
2023-04-13,Laptop,72,19239.29,87,56,57,128,116.71428571428572,38.03381953697824,3,4,0
2023-04-13,Lighting,102,32054.76,100,83,72,145,109.71428571428572,35.527990306772075,3,4,0
2023-04-13,Literature,84,22534.36,85,79,47,75,101.85714285714286,33.751190455195044,3,4,0
2023-04-13,Mitsubishi 1.5 Ton 3 Star Split AC,94,26382.23,35,49,172,128,86.85714285714286,37.13681269499096,3,4,0
2023-04-13,Non-Fiction,274,71050.66,262,286,278,194,111.42857142857144,76.06325688280147,3,4,0
2023-04-13,Shirt,87,20936.47,71,87,101,72,99.57142857142856,74.7793579870299,3,4,0
2023-04-13,Shoes,158,39910.16,189,180,239,182,118.42857142857144,78.79056022743069,3,4,0
2023-04-13,Shorts,91,24126.26,60,106,71,119,114.57142857142856,81.20931215662634,3,4,0
2023-04-13,Smartphone,343,89405.97,300,232,228,344,143.14285714285714,106.47915065311864,3,4,0
2023-04-13,Snacks,58,13347.01,109,70,63,89,146.57142857142858,104.66590839883058,3,4,0
2023-04-13,Soft Drink,172,44194.12,135,115,175,192,160.85714285714286,93.0831681372965,3,4,0
2023-04-13,T-shirt,169,49798.22,134,192,125,151,142.57142857142858,81.79009137798452,3,4,0
2023-04-13,Tablet,152,38993.54,197,121,202,218,160.57142857142858,77.14673711583056,3,4,0
2023-04-13,Television,167,42849.95,220,197,187,207,165.0,79.89159321647485,3,4,0
2023-04-13,Thriller,123,31316.73,77,99,114,127,167.42857142857142,76.34757613017197,3,4,0
2023-04-13,Tools,111,22396.16,102,92,126,131,139.14285714285714,51.766876705182185,3,4,0
2023-04-13,Water,291,81804.55,420,326,418,392,183.57142857142856,115.63859958632214,3,4,0
2023-04-14,Bathroom,124,31348.1,71,87,73,73,174.42857142857142,122.4484342391485,4,4,0
2023-04-14,Bedding,96,23256.46,81,78,84,121,166.85714285714286,126.9217981953568,4,4,0
2023-04-14,BlueStar AC,35,8024.86,19,17,20,18,141.42857142857142,137.28420295486438,4,4,0
2023-04-14,Children's,96,28887.52,111,89,69,110,125.85714285714286,133.00179017771225,4,4,0
2023-04-14,Chocolate,48,15705.99,88,101,109,39,127.42857142857144,132.39191458551787,4,4,0
2023-04-14,Coffee,89,23851.74,124,68,117,42,130.57142857142858,131.9480417220571,4,4,0
2023-04-14,Decorations,192,36977.87,251,197,152,185,106.42857142857144,72.0135569247373,4,4,0
2023-04-14,Dress,92,18348.09,158,88,100,75,118.85714285714286,72.38652860725902,4,4,0
2023-04-14,Fiction,279,74255.18,335,296,271,226,155.14285714285714,106.07140452140187,4,4,0
2023-04-14,Fridge,152,33823.5,54,107,157,113,160.14285714285714,99.18573246092174,4,4,0
2023-04-14,Furniture,128,31932.96,171,241,215,170,168.71428571428572,96.7948247337538,4,4,0
2023-04-14,Headphones,78,14621.55,63,71,120,49,165.14285714285714,100.65357846168652,4,4,0
2023-04-14,Jacket,65,13639.74,104,116,88,76,162.28571428571428,102.28671188659575,4,4,0
2023-04-14,Jeans,122,29970.46,90,74,106,117,139.28571428571428,96.97716962549195,4,4,0
2023-04-14,Juice,189,51365.2,167,146,190,226,140.57142857142858,97.32566832180362,4,4,0
2023-04-14,Kitchen,81,16720.27,68,54,79,82,102.42857142857144,48.50036818711497,4,4,0
2023-04-14,Laptop,97,22605.94,72,108,140,82,105.0,45.91296113299599,4,4,0
2023-04-14,Lighting,40,7987.629999999999,102,128,63,69,95.14285714285714,35.63906364009658,4,4,0
2023-04-14,Literature,74,22704.05,84,91,55,84,98.14285714285714,33.28877974848064,4,4,0
2023-04-14,Mitsubishi 1.5 Ton 3 Star Split AC,117,29709.62,94,53,106,111,96.71428571428572,33.21000996544203,4,4,0
2023-04-14,Non-Fiction,227,57707.05,274,300,292,304,123.0,74.34827951383053,4,4,0
2023-04-14,Shirt,70,16048.87,87,55,120,95,111.57142857142856,72.58525365126893,4,4,0
2023-04-14,Shoes,186,46224.18,158,127,192,191,124.42857142857144,71.54452493111582,4,4,0
2023-04-14,Shorts,127,31333.22,91,107,90,77,127.14285714285714,69.55675996725886,4,4,0
2023-04-14,Smartphone,311,71001.4,343,284,299,257,161.57142857142858,105.43063619090547,4,4,0
2023-04-14,Snacks,111,31781.07,58,73,77,93,157.85714285714286,109.0159446616696,4,4,0
2023-04-14,Soft Drink,205,47742.58,172,163,151,205,169.0,105.32489417670142,4,4,0
2023-04-14,T-shirt,148,41150.36,169,141,166,197,154.0,94.83318687744996,4,4,0
2023-04-14,Tablet,176,41935.66,152,219,94,219,163.28571428571428,90.25097282156084,4,4,0
2023-04-14,Television,173,40299.23,167,131,226,186,164.57142857142858,90.2272263840156,4,4,0
2023-04-14,Thriller,151,41306.76,123,132,49,95,169.14285714285714,86.61683549100724,4,4,0
2023-04-14,Tools,69,20681.28,111,99,140,68,136.0,41.7931413830868,4,4,0
2023-04-14,Water,346,91632.72,291,453,332,344,169.28571428571428,58.68763153542759,4,4,0
2023-04-15,Bathroom,82,27007.07,124,77,82,99,162.42857142857142,61.07333608828324,5,4,1
2023-04-15,Bedding,60,18607.06,96,89,73,92,152.0,65.81286601670946,5,4,1
2023-04-15,BlueStar AC,35,7492.18,35,8,50,26,135.28571428571428,79.29000417394855,5,4,1
2023-04-15,Children's,85,18550.6,96,85,71,98,125.14285714285714,79.09788992429701,5,4,1
2023-04-15,Chocolate,73,16343.27,48,95,81,97,114.42857142857144,84.34227319452008,5,4,1
2023-04-15,Coffee,72,18455.64,89,96,68,90,111.28571428571428,84.89938022096966,5,4,1
2023-04-15,Decorations,199,45663.45,192,114,171,178,97.14285714285714,51.74433486359837,5,4,1
2023-04-15,Dress,105,24865.55,92,95,68,113,92.57142857142856,50.37147718983159,5,4,1
2023-04-15,Fiction,246,64504.71,279,329,262,316,118.71428571428572,86.77886510303901,5,4,1
2023-04-15,Fridge,111,31610.27,152,97,85,131,135.42857142857142,78.87512734877662,5,4,1
2023-04-15,Furniture,176,45720.84,128,156,171,198,140.0,77.1167945391924,5,4,1
2023-04-15,Headphones,102,25714.34,78,111,109,69,144.28571428571428,71.80230796131448,5,4,1
2023-04-15,Jacket,79,22875.27,65,116,75,95,140.85714285714286,75.3667224784445,5,4,1
